date,future_rv_20d,future_high_vol_event_q80,future_extreme_vol_event_q90,future_crisis_candidate_q95,flag_realized_vol,flag_vix_level,flag_vix_range,flag_drawdown,flag_selloff,flag_volume,flag_vol_acceleration,direction_tag,qrc_pred_future_rv_20d,model,pred_future_rv_20d,forecast_high_vol,forecast_extreme_vol,forecast_crisis_vol,confirm_score,forecast_regime,rf_qrc_second_encode_ring_level_rate_pred,esn_pred_future_rv_20d
2021-02-10,0.178125336185922,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0814737987549744,False,False,False,1,normal,0.0814737987549744,
2021-02-11,0.1780972808400338,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0859702176944668,False,False,False,1,normal,0.0859702176944668,
2021-02-12,0.1784885124065209,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0903707955804385,False,False,False,1,normal,0.0903707955804385,
2021-02-16,0.1785182504469195,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0950550406589726,False,False,False,0,normal,0.0950550406589726,
2021-02-17,0.1789248446482307,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.1064497097806581,False,False,False,1,normal,0.1064497097806581,
2021-02-18,0.185719033912344,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.1037524440672726,False,False,False,1,normal,0.1037524440672726,
2021-02-19,0.1857294540400392,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.111302452897251,False,False,False,1,normal,0.111302452897251,
2021-02-22,0.1858526740322251,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0963939312454172,False,False,False,2,watch,0.0963939312454172,
2021-02-23,0.18790796430101,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0925383451929881,False,False,False,1,normal,0.0925383451929881,
2021-02-24,0.184725171633525,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0830410458191033,False,False,False,1,normal,0.0830410458191033,
2021-02-25,0.1643899024007383,False,False,False,False,True,True,False,True,True,True,selloff,,Phase 3 RF-QRC ring,0.1292896513747352,False,False,False,4,watch,0.1292896513747352,
2021-02-26,0.1729387833753124,False,False,False,False,True,True,False,False,False,True,selloff,,Phase 3 RF-QRC ring,0.0758234310474838,False,False,False,2,watch,0.0758234310474838,
2021-03-01,0.150608834206751,False,False,False,False,False,False,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0778834196180907,False,False,False,0,normal,0.0778834196180907,
2021-03-02,0.148319475241089,False,False,False,False,False,False,False,True,False,True,selloff,,Phase 3 RF-QRC ring,0.0819755452847241,False,False,False,1,normal,0.0819755452847241,
2021-03-03,0.1412960427726473,False,False,False,False,True,True,False,True,False,True,selloff,,Phase 3 RF-QRC ring,0.0837813955736129,False,False,False,3,watch,0.0837813955736129,
2021-03-04,0.1395156483861502,False,False,False,False,True,True,True,True,False,True,selloff,,Phase 3 RF-QRC ring,0.1094890280013452,False,False,False,4,watch,0.1094890280013452,
2021-03-05,0.1335531113023275,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.11011449759734,False,False,False,1,normal,0.11011449759734,
2021-03-08,0.1323893996532325,False,False,False,False,True,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.1082137127655017,False,False,False,2,watch,0.1082137127655017,
2021-03-09,0.1225216614277758,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0908829355892332,False,False,False,1,normal,0.0908829355892332,
2021-03-10,0.1216919818265343,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0894516819250048,False,False,False,0,normal,0.0894516819250048,
2021-03-11,0.1191124186007969,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0796018516055029,False,False,False,0,normal,0.0796018516055029,
2021-03-12,0.1190236032449847,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.075463595464781,False,False,False,1,normal,0.075463595464781,
2021-03-15,0.1176075173501008,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0708598725933289,False,False,False,1,normal,0.0708598725933289,
2021-03-16,0.1181479234249601,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0804781866297241,False,False,False,0,normal,0.0804781866297241,
2021-03-17,0.1234972549373574,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0855072786082034,False,False,False,0,normal,0.0855072786082034,
2021-03-18,0.1126285628797259,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0742854086769978,False,False,False,2,watch,0.0742854086769978,
2021-03-19,0.1137875554320671,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0637513058192407,False,False,False,1,normal,0.0637513058192407,
2021-03-22,0.1132739878328173,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.065894182924585,False,False,False,1,normal,0.065894182924585,
2021-03-23,0.1147246291691452,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0604951744641865,False,False,False,2,watch,0.0604951744641865,
2021-03-24,0.1178777707192447,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0586883863273815,False,False,False,1,normal,0.0586883863273815,
2021-03-25,0.1223273265717011,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0617032822797351,False,False,False,1,normal,0.0617032822797351,
2021-03-26,0.1086218907008507,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0657361845468897,False,False,False,1,normal,0.0657361845468897,
2021-03-29,0.1086097872725094,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0647497934956693,False,False,False,1,normal,0.0647497934956693,
2021-03-30,0.1082045037210498,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0632263394602545,False,False,False,1,normal,0.0632263394602545,
2021-03-31,0.1095926097362695,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0721662573927225,False,False,False,0,normal,0.0721662573927225,
2021-04-01,0.1053773472418361,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0689041370894639,False,False,False,0,normal,0.0689041370894639,
2021-04-05,0.0927573529837751,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0684212668211147,False,False,False,0,normal,0.0684212668211147,
2021-04-06,0.0952998729919548,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0676988542741352,False,False,False,0,normal,0.0676988542741352,
2021-04-07,0.0952178499630007,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0678055281012604,False,False,False,0,normal,0.0678055281012604,
2021-04-08,0.0978825021339009,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0700857180638056,False,False,False,0,normal,0.0700857180638056,
2021-04-09,0.097889943587024,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.072188794059576,False,False,False,0,normal,0.072188794059576,
2021-04-12,0.1040609883407194,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0843191012730088,False,False,False,0,normal,0.0843191012730088,
2021-04-13,0.1083095784293853,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0911546624307239,False,False,False,0,normal,0.0911546624307239,
2021-04-14,0.1318853486982286,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0871157168109165,False,False,False,1,normal,0.0871157168109165,
2021-04-15,0.1332353644655705,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0872241255566235,False,False,False,0,normal,0.0872241255566235,
2021-04-16,0.1433083357766902,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.099953223349395,False,False,False,0,normal,0.099953223349395,
2021-04-19,0.1425251327979984,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0815296782723539,False,False,False,1,normal,0.0815296782723539,
2021-04-20,0.1434449943416573,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0677227137362738,False,False,False,2,watch,0.0677227137362738,
2021-04-21,0.1398063045785102,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0609714251221026,False,False,False,1,normal,0.0609714251221026,
2021-04-22,0.1411657968086422,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0623349022362862,False,False,False,2,watch,0.0623349022362862,
2021-04-23,0.1359076283803007,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0534221437217516,False,False,False,1,normal,0.0534221437217516,
2021-04-26,0.1404005644987439,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0583843381857775,False,False,False,0,normal,0.0583843381857775,
2021-04-27,0.1406196638060635,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0615802740151135,False,False,False,0,normal,0.0615802740151135,
2021-04-28,0.1407919199990361,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0653513402562648,False,False,False,0,normal,0.0653513402562648,
2021-04-29,0.1389868140317397,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0710548111761992,False,False,False,1,normal,0.0710548111761992,
2021-04-30,0.1371496256469087,False,False,False,False,False,False,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0671913888393943,False,False,False,0,normal,0.0671913888393943,
2021-05-03,0.1369719992911476,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0717167985325564,False,False,False,0,normal,0.0717167985325564,
2021-05-04,0.1353141298419298,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0682447892744542,False,False,False,1,normal,0.0682447892744542,
2021-05-05,0.1359518039716624,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0687585549255847,False,False,False,0,normal,0.0687585549255847,
2021-05-06,0.1368583059417793,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.065168034669423,False,False,False,1,normal,0.065168034669423,
2021-05-07,0.1344598587394402,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.06620549629958,False,False,False,1,normal,0.06620549629958,
2021-05-10,0.1297385995949956,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0662871612161077,False,False,False,2,watch,0.0662871612161077,
2021-05-11,0.1258870910123799,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0563961497362753,False,False,False,2,watch,0.0563961497362753,
2021-05-12,0.101529887887338,False,False,False,False,True,True,True,True,False,True,selloff,,Phase 3 RF-QRC ring,0.1404559490018116,False,False,False,4,watch,0.1404559490018116,
2021-05-13,0.0924451386296905,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.079514019967142,False,False,False,1,normal,0.079514019967142,
2021-05-14,0.0753871500638247,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0719623334224651,False,False,False,1,normal,0.0719623334224651,
2021-05-17,0.0751258825686577,False,False,False,False,False,False,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0715472194573127,False,False,False,0,normal,0.0715472194573127,
2021-05-18,0.071382506087572,False,False,False,False,False,True,False,True,False,True,selloff,,Phase 3 RF-QRC ring,0.0705138087484326,False,False,False,2,watch,0.0705138087484326,
2021-05-19,0.0707814978149417,False,False,False,False,False,True,False,False,True,False,neutral,,Phase 3 RF-QRC ring,0.0615961917508786,False,False,False,2,watch,0.0615961917508786,
2021-05-20,0.0767584127142071,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.058884456137645,False,False,False,1,normal,0.058884456137645,
2021-05-21,0.0918109570433626,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0638576105729049,False,False,False,0,normal,0.0638576105729049,
2021-05-24,0.0865518859428152,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0579481900345755,False,False,False,1,normal,0.0579481900345755,
2021-05-25,0.0862983185113555,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0584381435132314,False,False,False,1,normal,0.0584381435132314,
2021-05-26,0.0885223803755579,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0615011080419348,False,False,False,0,normal,0.0615011080419348,
2021-05-27,0.089393337999621,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0666110322983235,False,False,False,1,normal,0.0666110322983235,
2021-05-28,0.0894540985501164,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0732666868369692,False,False,False,0,normal,0.0732666868369692,
2021-06-01,0.0894197572667985,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0702494489480488,False,False,False,1,normal,0.0702494489480488,
2021-06-02,0.0892955409015071,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0830431323113172,False,False,False,0,normal,0.0830431323113172,
2021-06-03,0.0904632146450354,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.082853831625573,False,False,False,1,normal,0.082853831625573,
2021-06-04,0.0887114321767558,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0783679678302074,False,False,False,1,normal,0.0783679678302074,
2021-06-07,0.0888804048882145,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.079430877859866,False,False,False,1,normal,0.079430877859866,
2021-06-08,0.0897551122329963,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0742457341255697,False,False,False,1,normal,0.0742457341255697,
2021-06-09,0.0941874801852394,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0697036757560071,False,False,False,1,normal,0.0697036757560071,
2021-06-10,0.1001042746680687,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0685554208167666,False,False,False,1,normal,0.0685554208167666,
2021-06-11,0.1007353009965807,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0794748783678537,False,False,False,0,normal,0.0794748783678537,
2021-06-14,0.1011508455781535,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.078038815903148,False,False,False,1,normal,0.078038815903148,
2021-06-15,0.1010794051339696,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0807362513078816,False,False,False,0,normal,0.0807362513078816,
2021-06-16,0.0998476800534572,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0769919057535492,False,False,False,1,normal,0.0769919057535492,
2021-06-17,0.1036795999882314,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0721336688788101,False,False,False,1,normal,0.0721336688788101,
2021-06-18,0.1058962176908711,False,False,False,False,False,True,False,True,False,True,selloff,,Phase 3 RF-QRC ring,0.0792120340327041,False,False,False,2,watch,0.0792120340327041,
2021-06-21,0.1059203598870655,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0545929920406407,False,False,False,1,normal,0.0545929920406407,
2021-06-22,0.1080749973246468,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0512767197715832,False,False,False,1,normal,0.0512767197715832,
2021-06-23,0.1082451447830828,False,False,False,False,False,True,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0523851581745226,False,False,False,1,normal,0.0523851581745226,
2021-06-24,0.1122440893674909,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0513908941167463,False,False,False,1,normal,0.0513908941167463,
2021-06-25,0.1118751595515379,False,False,False,False,False,False,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0547138353716084,False,False,False,0,normal,0.0547138353716084,
2021-06-28,0.1128178977680493,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0603849331768771,False,False,False,0,normal,0.0603849331768771,
2021-06-29,0.1128111330446339,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0627906667988465,False,False,False,1,normal,0.0627906667988465,
2021-06-30,0.1137244086024812,False,False,False,False,False,True,False,False,True,False,neutral,,Phase 3 RF-QRC ring,0.0712330984723135,False,False,False,2,watch,0.0712330984723135,
2021-07-01,0.1133478748106921,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.075979375581173,False,False,False,0,normal,0.075979375581173,
2021-07-02,0.1103303592475436,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.077385988247383,False,False,False,0,normal,0.077385988247383,
2021-07-06,0.113833698385453,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0741786751452796,False,False,False,1,normal,0.0741786751452796,
2021-07-07,0.1144887838859917,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0679749939567554,False,False,False,0,normal,0.0679749939567554,
2021-07-08,0.1129887767542113,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0750624405987454,False,False,False,2,watch,0.0750624405987454,
2021-07-09,0.1066780541442341,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0536764553625992,False,False,False,1,normal,0.0536764553625992,
2021-07-12,0.1059597910012219,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.054707295810143,False,False,False,0,normal,0.054707295810143,
2021-07-13,0.1053566960238502,False,False,False,False,False,False,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0533412237311035,False,False,False,0,normal,0.0533412237311035,
2021-07-14,0.105591768469731,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0549601794477512,False,False,False,0,normal,0.0549601794477512,
2021-07-15,0.1054274815962836,False,False,False,False,False,False,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0556160106090528,False,False,False,0,normal,0.0556160106090528,
2021-07-16,0.1018593238237296,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0546826299260732,False,False,False,2,watch,0.0546826299260732,
2021-07-19,0.0874982908127199,False,False,False,False,False,True,False,True,True,False,selloff,,Phase 3 RF-QRC ring,0.1133344120334019,False,False,False,3,watch,0.1133344120334019,
2021-07-20,0.0751664199295383,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0576425439826683,False,False,False,1,normal,0.0576425439826683,
2021-07-21,0.0797294079875701,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0552101978650732,False,False,False,1,normal,0.0552101978650732,
2021-07-22,0.0795726460248617,False,False,False,False,False,False,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0568734282871854,False,False,False,0,normal,0.0568734282871854,
2021-07-23,0.0761788361826462,False,False,False,False,False,False,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0518569906831247,False,False,False,0,normal,0.0518569906831247,
2021-07-26,0.0818162499061473,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0521757576324837,False,False,False,1,normal,0.0521757576324837,
2021-07-27,0.0803907244279898,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0523860480368536,False,False,False,1,normal,0.0523860480368536,
2021-07-28,0.0807212551533059,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0534398522316195,False,False,False,1,normal,0.0534398522316195,
2021-07-29,0.0821085286536593,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0588661660554599,False,False,False,0,normal,0.0588661660554599,
2021-07-30,0.0862641703276117,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0612050382357733,False,False,False,1,normal,0.0612050382357733,
2021-08-02,0.0873415214048813,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0607364870453648,False,False,False,1,normal,0.0607364870453648,
2021-08-03,0.0826379743985092,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0611594376275036,False,False,False,1,normal,0.0611594376275036,
2021-08-04,0.080784877771463,False,False,False,False,False,False,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.066715452083056,False,False,False,0,normal,0.066715452083056,
2021-08-05,0.0783767464378255,False,False,False,False,False,False,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0710401027221568,False,False,False,0,normal,0.0710401027221568,
2021-08-06,0.0781620969864281,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.071264249865112,False,False,False,0,normal,0.071264249865112,
2021-08-09,0.0791368721471664,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0700336013984854,False,False,False,0,normal,0.0700336013984854,
2021-08-10,0.0791321300641785,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0764349506092069,False,False,False,0,normal,0.0764349506092069,
2021-08-11,0.0801005586923141,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0795941862132466,False,False,False,0,normal,0.0795941862132466,
2021-08-12,0.0842188614830037,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0861888986108132,False,False,False,0,normal,0.0861888986108132,
2021-08-13,0.0844600127383233,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0955427356183109,False,False,False,0,normal,0.0955427356183109,
2021-08-16,0.0862133436548831,False,False,False,False,False,True,False,False,True,False,neutral,,Phase 3 RF-QRC ring,0.1010423249716249,False,False,False,2,watch,0.1010423249716249,
2021-08-17,0.0880878691582956,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0880357413682076,False,False,False,1,normal,0.0880357413682076,
2021-08-18,0.0791523972766184,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0798190524821851,False,False,False,2,watch,0.0798190524821851,
2021-08-19,0.0862685223160154,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0509075244606188,False,False,False,1,normal,0.0509075244606188,
2021-08-20,0.1010608081035732,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0522577972948988,False,False,False,1,normal,0.0522577972948988,
2021-08-23,0.0962190883182684,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0497801124365776,False,False,False,1,normal,0.0497801124365776,
2021-08-24,0.102048025816322,False,False,False,False,False,False,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0547056667669715,False,False,False,0,normal,0.0547056667669715,
2021-08-25,0.1104361589580029,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0545746359660592,False,False,False,0,normal,0.0545746359660592,
2021-08-26,0.1085751911442028,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0544657872053566,False,False,False,1,normal,0.0544657872053566,
2021-08-27,0.1043728505637436,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.0606542449331883,False,False,False,1,normal,0.0606542449331883,
2021-08-30,0.1259876941791756,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0562320196890084,False,False,False,0,normal,0.0562320196890084,
2021-08-31,0.1260191736489601,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0583537626809137,False,False,False,0,normal,0.0583537626809137,
2021-09-01,0.1333520567676836,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0594871969047445,False,False,False,0,normal,0.0594871969047445,
2021-09-02,0.1393646443797706,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0627286407458009,False,False,False,0,normal,0.0627286407458009,
2021-09-03,0.1467808536856909,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0747636794017287,False,False,False,0,normal,0.0747636794017287,
2021-09-07,0.1507747659515767,False,False,False,False,False,False,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0694009973942911,False,False,False,0,normal,0.0694009973942911,
2021-09-08,0.1514299763285956,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0750417664529205,False,False,False,1,normal,0.0750417664529205,
2021-09-09,0.1537302918798785,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0706839553954078,False,False,False,1,normal,0.0706839553954078,
2021-09-10,0.1512793451504002,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0721835763917641,False,False,False,2,watch,0.0721835763917641,
2021-09-13,0.1531937731486876,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.054592908323396,False,False,False,1,normal,0.054592908323396,
2021-09-14,0.1522364051052528,False,False,False,False,False,True,False,False,False,False,selloff,,Phase 3 RF-QRC ring,0.0550019147805938,False,False,False,1,normal,0.0550019147805938,
2021-09-15,0.1498888694852489,False,False,False,False,False,True,False,False,False,False,rally,,Phase 3 RF-QRC ring,0.053876939667731,False,False,False,1,normal,0.053876939667731,
2021-09-16,0.1610617550491995,False,False,False,False,False,True,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0534827318775618,False,False,False,1,normal,0.0534827318775618,
2021-09-17,0.1595583083806427,False,False,False,False,False,True,False,True,False,False,selloff,,Phase 3 RF-QRC ring,0.0624482346770711,False,False,False,2,watch,0.0624482346770711,
2021-09-20,0.1483458185221043,False,False,False,False,True,True,True,True,False,True,selloff,,Phase 3 RF-QRC ring,0.1138132817097038,False,False,False,4,watch,0.1138132817097038,
2021-09-21,0.1507959053086051,False,False,False,False,False,True,True,False,True,True,neutral,,Phase 3 RF-QRC ring,0.0693448103594466,False,False,False,3,watch,0.0693448103594466,
2021-09-22,0.1474639841268091,False,False,False,False,False,True,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.060415791648084,False,False,False,1,normal,0.060415791648084,
2021-09-23,0.1413980767484383,False,False,False,False,False,False,False,False,False,True,rally,,Phase 3 RF-QRC ring,0.0597930497005525,False,False,False,0,normal,0.0597930497005525,
2021-09-24,0.1413252707005015,False,False,False,False,False,True,False,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0592652939859501,False,False,False,1,normal,0.0592652939859501,
2021-09-27,0.142231693482801,False,False,False,False,False,False,False,False,False,False,neutral,,Phase 3 RF-QRC ring,0.0569143353099757,False,False,False,0,normal,0.0569143353099757,
2021-09-28,0.1225489247288219,False,False,False,False,False,True,True,True,True,True,selloff,,Phase 3 RF-QRC ring,0.1138663051481,False,False,False,4,watch,0.1138663051481,
2021-09-29,0.1234139834118712,False,False,False,False,False,True,True,False,False,True,neutral,,Phase 3 RF-QRC ring,0.0721212328942923,False,False,False,2,watch,0.0721212328942923,
